id,sentence,subject_entity,object_entity,title,relation
70,"1960년대 후반과 1970년대 초에는 재즈의 즉흥 연주와 록 리듬, 전자 악기를 결합하여 재즈 록 퓨전이라는 하이브리드 형태가 개발되었고, 지미 헨드릭스, 프랭크 자파 등 록 뮤지션들의 무대 사운드를 결합하였다.","{'word': '1960년대 후반과 1970년대 초', 'start_idx': 0, 'end_idx': 18, 'type': 'DAT'}","{'word': '재즈 록 퓨전', 'start_idx': 51, 'end_idx': 57, 'type': 'GEN'}",재즈,arb
71,"1960년대 후반과 1970년대 초에는 재즈의 즉흥 연주와 록 리듬, 전자 악기를 결합하여 재즈 록 퓨전이라는 하이브리드 형태가 개발되었고, 지미 헨드릭스, 프랭크 자파 등 록 뮤지션들의 무대 사운드를 결합하였다.","{'word': '프랭크 자파', 'start_idx': 88, 'end_idx': 93, 'type': 'ART'}","{'word': '록', 'start_idx': 97, 'end_idx': 97, 'type': 'GEN'}",재즈,arb
72,"1960년대 후반과 1970년대 초에는 재즈의 즉흥 연주와 록 리듬, 전자 악기를 결합하여 재즈 록 퓨전이라는 하이브리드 형태가 개발되었고, 지미 헨드릭스, 프랭크 자파 등 록 뮤지션들의 무대 사운드를 결합하였다.","{'word': '프랭크 자파', 'start_idx': 88, 'end_idx': 93, 'type': 'ART'}","{'word': '재즈', 'start_idx': 22, 'end_idx': 23, 'type': 'GEN'}",재즈,arb
73,"1960년대 후반과 1970년대 초에는 재즈의 즉흥 연주와 록 리듬, 전자 악기를 결합하여 재즈 록 퓨전이라는 하이브리드 형태가 개발되었고, 지미 헨드릭스, 프랭크 자파 등 록 뮤지션들의 무대 사운드를 결합하였다.","{'word': '프랭크 자파', 'start_idx': 88, 'end_idx': 93, 'type': 'ART'}","{'word': '1960년대 후반과 1970년대 초', 'start_idx': 0, 'end_idx': 18, 'type': 'DAT'}",재즈,arb
74,"피아니스트 제이슨 모란과 비제이 아이어, 기타리스트 커트 로젠윈켈, 비브라포니스트 해리스, 트럼펫 연주자 로이 하그로브와 테렌스 블랜차드, 색소폰 연주자 크리스 포터와 조슈아 레드만, 클라리넷 연주자 켄 페플로우스키, 클라리넷 연주자 켄 페플로스키 등이 1990년대부터 다수 등장했다.","{'word': '1990년대', 'start_idx': 142, 'end_idx': 147, 'type': 'DAT'}","{'word': '해리스', 'start_idx': 46, 'end_idx': 48, 'type': 'ART'}",재즈,arb
75,"피아니스트 제이슨 모란과 비제이 아이어, 기타리스트 커트 로젠윈켈, 비브라포니스트 해리스, 트럼펫 연주자 로이 하그로브와 테렌스 블랜차드, 색소폰 연주자 크리스 포터와 조슈아 레드만, 클라리넷 연주자 켄 페플로우스키, 클라리넷 연주자 켄 페플로스키 등이 1990년대부터 다수 등장했다.","{'word': '1990년대', 'start_idx': 142, 'end_idx': 147, 'type': 'DAT'}","{'word': '조슈아 레드만', 'start_idx': 94, 'end_idx': 100, 'type': 'ART'}",재즈,arb
76,"피아니스트 제이슨 모란과 비제이 아이어, 기타리스트 커트 로젠윈켈, 비브라포니스트 해리스, 트럼펫 연주자 로이 하그로브와 테렌스 블랜차드, 색소폰 연주자 크리스 포터와 조슈아 레드만, 클라리넷 연주자 켄 페플로우스키, 클라리넷 연주자 켄 페플로스키 등이 1990년대부터 다수 등장했다.","{'word': '해리스', 'start_idx': 46, 'end_idx': 48, 'type': 'ART'}","{'word': '제이슨 모란', 'start_idx': 6, 'end_idx': 11, 'type': 'ART'}",재즈,arb
77,"피아니스트 제이슨 모란과 비제이 아이어, 기타리스트 커트 로젠윈켈, 비브라포니스트 해리스, 트럼펫 연주자 로이 하그로브와 테렌스 블랜차드, 색소폰 연주자 크리스 포터와 조슈아 레드만, 클라리넷 연주자 켄 페플로우스키, 클라리넷 연주자 켄 페플로스키 등이 1990년대부터 다수 등장했다.","{'word': '해리스', 'start_idx': 46, 'end_idx': 48, 'type': 'ART'}","{'word': '1990년대', 'start_idx': 142, 'end_idx': 147, 'type': 'DAT'}",재즈,arb
78,"피아니스트 제이슨 모란과 비제이 아이어, 기타리스트 커트 로젠윈켈, 비브라포니스트 해리스, 트럼펫 연주자 로이 하그로브와 테렌스 블랜차드, 색소폰 연주자 크리스 포터와 조슈아 레드만, 클라리넷 연주자 켄 페플로우스키, 클라리넷 연주자 켄 페플로스키 등이 1990년대부터 다수 등장했다.","{'word': '켄 페플로스키', 'start_idx': 131, 'end_idx': 137, 'type': 'ART'}","{'word': '1990년대', 'start_idx': 142, 'end_idx': 147, 'type': 'DAT'}",재즈,arb
79,뉴올리언스의 카멜리아 브라스 밴드의 리더인 D'잘마 가니에는 루이 암스트롱에게 트럼펫 연주법을 가르쳤다.,"{'word': ""D'잘마 가니에"", 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}","{'word': '카멜리아 브라스 밴드', 'start_idx': 7, 'end_idx': 17, 'type': 'ART'}",재즈,org
80,뉴올리언스의 카멜리아 브라스 밴드의 리더인 D'잘마 가니에는 루이 암스트롱에게 트럼펫 연주법을 가르쳤다.,"{'word': '뉴올리언스', 'start_idx': 0, 'end_idx': 4, 'type': 'LOC'}","{'word': '루이 암스트롱', 'start_idx': 34, 'end_idx': 40, 'type': 'ART'}",재즈,arb
81,뉴올리언스의 카멜리아 브라스 밴드의 리더인 D'잘마 가니에는 루이 암스트롱에게 트럼펫 연주법을 가르쳤다.,"{'word': '뉴올리언스', 'start_idx': 0, 'end_idx': 4, 'type': 'LOC'}","{'word': '카멜리아 브라스 밴드', 'start_idx': 7, 'end_idx': 17, 'type': 'ART'}",재즈,arb
82,뉴올리언스의 카멜리아 브라스 밴드의 리더인 D'잘마 가니에는 루이 암스트롱에게 트럼펫 연주법을 가르쳤다.,"{'word': ""D'잘마 가니에"", 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}","{'word': '뉴올리언스', 'start_idx': 0, 'end_idx': 4, 'type': 'LOC'}",재즈,arb
83,뉴올리언스의 카멜리아 브라스 밴드의 리더인 D'잘마 가니에는 루이 암스트롱에게 트럼펫 연주법을 가르쳤다.,"{'word': '카멜리아 브라스 밴드', 'start_idx': 7, 'end_idx': 17, 'type': 'ART'}","{'word': ""D'잘마 가니에"", 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}",재즈,arb
84,뉴올리언스의 카멜리아 브라스 밴드의 리더인 D'잘마 가니에는 루이 암스트롱에게 트럼펫 연주법을 가르쳤다.,"{'word': ""D'잘마 가니에"", 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}","{'word': '루이 암스트롱', 'start_idx': 34, 'end_idx': 40, 'type': 'ART'}",재즈,arb
85,"게르하르트 쿠빅이 지적하듯이, 영적인 사람들은 블루스, 초기 재즈는 ""사랑""의 개념에 주로 기반을 두고 있었다.","{'word': '블루스', 'start_idx': 26, 'end_idx': 28, 'type': 'GEN'}","{'word': '사랑', 'start_idx': 39, 'end_idx': 40, 'type': 'POH'}",재즈,arb
86,"게르하르트 쿠빅이 지적하듯이, 영적인 사람들은 블루스, 초기 재즈는 ""사랑""의 개념에 주로 기반을 두고 있었다.","{'word': '초기 재즈', 'start_idx': 31, 'end_idx': 35, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 26, 'end_idx': 28, 'type': 'GEN'}",재즈,arb
87,"게르하르트 쿠빅이 지적하듯이, 영적인 사람들은 블루스, 초기 재즈는 ""사랑""의 개념에 주로 기반을 두고 있었다.","{'word': '사랑', 'start_idx': 39, 'end_idx': 40, 'type': 'POH'}","{'word': '초기 재즈', 'start_idx': 31, 'end_idx': 35, 'type': 'GEN'}",재즈,arb
88,"게르하르트 쿠빅이 지적하듯이, 영적인 사람들은 블루스, 초기 재즈는 ""사랑""의 개념에 주로 기반을 두고 있었다.","{'word': '사랑', 'start_idx': 39, 'end_idx': 40, 'type': 'POH'}","{'word': '블루스', 'start_idx': 26, 'end_idx': 28, 'type': 'GEN'}",재즈,arb
89,재즈는 래그타임에서 록이 들어간 퓨전까지 100년이 넘는 기간에 걸친 광범위한 음악을 포괄하므로 단순히 정의하기가 어렵다.,"{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '래그타임', 'start_idx': 4, 'end_idx': 7, 'type': 'GEN'}",재즈,org
90,재즈는 래그타임에서 록이 들어간 퓨전까지 100년이 넘는 기간에 걸친 광범위한 음악을 포괄하므로 단순히 정의하기가 어렵다.,"{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '록', 'start_idx': 11, 'end_idx': 11, 'type': 'GEN'}",재즈,org
91,재즈는 래그타임에서 록이 들어간 퓨전까지 100년이 넘는 기간에 걸친 광범위한 음악을 포괄하므로 단순히 정의하기가 어렵다.,"{'word': '록', 'start_idx': 11, 'end_idx': 11, 'type': 'GEN'}","{'word': '래그타임', 'start_idx': 4, 'end_idx': 7, 'type': 'GEN'}",재즈,arb
92,재즈는 래그타임에서 록이 들어간 퓨전까지 100년이 넘는 기간에 걸친 광범위한 음악을 포괄하므로 단순히 정의하기가 어렵다.,"{'word': '록', 'start_idx': 11, 'end_idx': 11, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}",재즈,arb
93,재즈는 래그타임에서 록이 들어간 퓨전까지 100년이 넘는 기간에 걸친 광범위한 음악을 포괄하므로 단순히 정의하기가 어렵다.,"{'word': '래그타임', 'start_idx': 4, 'end_idx': 7, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}",재즈,arb
94,스윙은 재즈에 사용되는 아프리카 기반의 리듬 기법 중 가장 중요하고 오래 지속되는 것이다.,"{'word': '재즈', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}","{'word': '스윙', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}",재즈,org
95,스윙은 재즈에 사용되는 아프리카 기반의 리듬 기법 중 가장 중요하고 오래 지속되는 것이다.,"{'word': '스윙', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}",재즈,arb
96,블루스 셔플이나 워킹 베이스는 무아지경 같은 리듬을 강화시키고 그루브라고 알려진 반복적인 효과를 형성한다.,"{'word': '블루스 셔플', 'start_idx': 0, 'end_idx': 5, 'type': 'GEN'}","{'word': '워킹 베이스', 'start_idx': 9, 'end_idx': 14, 'type': 'GEN'}",재즈,arb
97,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '아프로 쿠반 재즈', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}","{'word': '1940년대 초', 'start_idx': 11, 'end_idx': 18, 'type': 'DAT'}",재즈,org
98,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '아프로 쿠반 재즈', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}","{'word': '뉴욕', 'start_idx': 69, 'end_idx': 70, 'type': 'LOC'}",재즈,org
99,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '아프로 쿠반 재즈', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}","{'word': '마치토 밴드', 'start_idx': 20, 'end_idx': 25, 'type': 'ART'}",재즈,org
100,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '아프로 쿠반', 'start_idx': 31, 'end_idx': 36, 'type': 'GEN'}","{'word': '마리오 바우자', 'start_idx': 42, 'end_idx': 48, 'type': 'ART'}",재즈,org
101,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '뉴욕', 'start_idx': 69, 'end_idx': 70, 'type': 'LOC'}","{'word': '아프로 쿠반 재즈', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}",재즈,arb
102,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '뉴욕', 'start_idx': 69, 'end_idx': 70, 'type': 'LOC'}","{'word': '마치토', 'start_idx': 60, 'end_idx': 62, 'type': 'ART'}",재즈,arb
103,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '뉴욕', 'start_idx': 69, 'end_idx': 70, 'type': 'LOC'}","{'word': '1940년대 초', 'start_idx': 11, 'end_idx': 18, 'type': 'DAT'}",재즈,arb
104,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '아프로 쿠반', 'start_idx': 31, 'end_idx': 36, 'type': 'GEN'}","{'word': '1940년대 초', 'start_idx': 11, 'end_idx': 18, 'type': 'DAT'}",재즈,arb
105,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '아프로 쿠반 재즈', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}","{'word': '아프로 쿠반', 'start_idx': 31, 'end_idx': 36, 'type': 'GEN'}",재즈,arb
106,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '아프로 쿠반', 'start_idx': 31, 'end_idx': 36, 'type': 'GEN'}","{'word': '아프로 쿠반 재즈', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}",재즈,arb
107,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '마리오 바우자', 'start_idx': 42, 'end_idx': 48, 'type': 'ART'}","{'word': '1940년대 초', 'start_idx': 11, 'end_idx': 18, 'type': 'DAT'}",재즈,arb
108,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '마치토', 'start_idx': 60, 'end_idx': 62, 'type': 'ART'}","{'word': '1940년대 초', 'start_idx': 11, 'end_idx': 18, 'type': 'DAT'}",재즈,arb
109,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '마리오 바우자', 'start_idx': 42, 'end_idx': 48, 'type': 'ART'}","{'word': '뉴욕', 'start_idx': 69, 'end_idx': 70, 'type': 'LOC'}",재즈,arb
110,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '1940년대 초', 'start_idx': 11, 'end_idx': 18, 'type': 'DAT'}","{'word': '마치토', 'start_idx': 60, 'end_idx': 62, 'type': 'ART'}",재즈,arb
111,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'word': '1940년대 초', 'start_idx': 11, 'end_idx': 18, 'type': 'DAT'}","{'word': '뉴욕', 'start_idx': 69, 'end_idx': 70, 'type': 'LOC'}",재즈,arb
112,1965년 상반기 클래식 4중주단과 함께한 일련의 녹음에서는 콜트레인의 연주 내용이 점점 추상적으로 되어가는 것을 보여주며 스튜디오에서 그는 테너 색소폰에 집중하기 위해 소프라노를 거의 포기했다.,"{'word': '1965년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}","{'word': '콜트레인', 'start_idx': 34, 'end_idx': 37, 'type': 'ART'}",재즈,arb
113,1965년 상반기 클래식 4중주단과 함께한 일련의 녹음에서는 콜트레인의 연주 내용이 점점 추상적으로 되어가는 것을 보여주며 스튜디오에서 그는 테너 색소폰에 집중하기 위해 소프라노를 거의 포기했다.,"{'word': '콜트레인', 'start_idx': 34, 'end_idx': 37, 'type': 'ART'}","{'word': '1965년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",재즈,arb
114,재즈의 기원에 관련한 남동부 주와 루이지애나 주로부터 1820–1850년 사이의 기록이 꽤 있다.,"{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '1820–1850년 사이', 'start_idx': 30, 'end_idx': 42, 'type': 'DAT'}",재즈,org
115,재즈의 기원에 관련한 남동부 주와 루이지애나 주로부터 1820–1850년 사이의 기록이 꽤 있다.,"{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '남동부 주', 'start_idx': 12, 'end_idx': 16, 'type': 'LOC'}",재즈,org
116,재즈의 기원에 관련한 남동부 주와 루이지애나 주로부터 1820–1850년 사이의 기록이 꽤 있다.,"{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '루이지애나 주', 'start_idx': 19, 'end_idx': 25, 'type': 'LOC'}",재즈,org
117,재즈의 기원에 관련한 남동부 주와 루이지애나 주로부터 1820–1850년 사이의 기록이 꽤 있다.,"{'word': '루이지애나 주', 'start_idx': 19, 'end_idx': 25, 'type': 'LOC'}","{'word': '1820–1850년 사이', 'start_idx': 30, 'end_idx': 42, 'type': 'DAT'}",재즈,arb
118,재즈의 기원에 관련한 남동부 주와 루이지애나 주로부터 1820–1850년 사이의 기록이 꽤 있다.,"{'word': '남동부 주', 'start_idx': 12, 'end_idx': 16, 'type': 'LOC'}","{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}",재즈,arb
119,재즈의 기원에 관련한 남동부 주와 루이지애나 주로부터 1820–1850년 사이의 기록이 꽤 있다.,"{'word': '남동부 주', 'start_idx': 12, 'end_idx': 16, 'type': 'LOC'}","{'word': '1820–1850년 사이', 'start_idx': 30, 'end_idx': 42, 'type': 'DAT'}",재즈,arb
