id,sentence,subject_entity,object_entity,relation
198,"보통의 속도로 연주하면 블루스라 부를 것이고, 빠른 속도로 연주하면 로큰롤이라 부른다.""","{'word': '블루스', 'start_idx': 13, 'end_idx': 15, 'type': 'GEN'}","{'word': '로큰롤', 'start_idx': 38, 'end_idx': 40, 'type': 'GEN'}",None
200,블루스가 부각되기 시작한 건 19세기 말이다.,"{'word': '블루스', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '19세기 말', 'start_idx': 16, 'end_idx': 21, 'type': 'DAT'}",None
201,영국 블루스 록과 미국 블루스 록은 거의 같은 기초 위에서 출발했지만 전성기를 맞이했을 때에는 이미 상당한 차이를 보이고 있었다.,"{'word': '영국 블루스 록', 'start_idx': 0, 'end_idx': 7, 'type': 'GEN'}","{'word': '미국 블루스 록', 'start_idx': 10, 'end_idx': 17, 'type': 'GEN'}",None
202,"블루스는 코드 진행과 장르를 이 안에서 만들었다고 확신할 수 있지만, 재즈는 이것을 파악하기 매우 어렵다.","{'word': '재즈', 'start_idx': 39, 'end_idx': 40, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}",None
205,"백인들이 1960년대 블루스에 관심을 가질때, 시카고를 기반으로한 폴 버터필드 블루스 밴드와 영국 블루스의 움직임이 활발해졌다.","{'word': '영국 블루스', 'start_idx': 52, 'end_idx': 57, 'type': 'GEN'}","{'word': '폴 버터필드 블루스 밴드', 'start_idx': 37, 'end_idx': 49, 'type': 'ART'}",None
215,"블루스는 처음엔 앨틀랜타, 멤피스, 세인트루이스에 맨 처음 정착되고, 그 후에 시카고와 뉴욕, 디트로이트 등지로 퍼져나가게 된다.","{'word': '블루스', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '앨틀랜타', 'start_idx': 9, 'end_idx': 12, 'type': 'LOC'}",None
220,"곧 이어 제니스 조플린(Janis Joplin) 이 등장하면서 포크에 국한 되어있던 히피들의 관심은 대번에 블루스 음악으로 확장되었고, B.B. 킹, 루더 엘리슨(Luther Allison)과 같이 재야에 숨어있던 블루스 맨들이 다시 전면에 나서기 시작했다.","{'word': '블루스', 'start_idx': 120, 'end_idx': 122, 'type': 'GEN'}","{'word': '히피', 'start_idx': 47, 'end_idx': 48, 'type': 'COM'}",None
221,"정의로 구분짓자면, 블루스는 음악적 형태와, 장르, 재즈는 음악적 예술 형태이다.","{'word': '블루스', 'start_idx': 11, 'end_idx': 13, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 29, 'end_idx': 30, 'type': 'GEN'}",None
222,따라서 블루스는 본질적으로 아프리카적 미국 음악이다.,"{'word': '블루스', 'start_idx': 4, 'end_idx': 6, 'type': 'GEN'}","{'word': '아프리카적 미국 음악', 'start_idx': 15, 'end_idx': 25, 'type': 'GEN'}",None
223,따라서 블루스는 본질적으로 아프리카적 미국 음악이다.,"{'word': '아프리카적 미국 음악', 'start_idx': 15, 'end_idx': 25, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 4, 'end_idx': 6, 'type': 'GEN'}",None
224,초기엔 블루스는 아프리카 노래에 더 가까웠다.,"{'word': '블루스', 'start_idx': 4, 'end_idx': 6, 'type': 'GEN'}","{'word': '아프리카 노래', 'start_idx': 9, 'end_idx': 15, 'type': 'GEN'}",None
225,"클럽에서 대규모의 빅밴드와 함께 연주하던 스윙 재즈와는 달리, 대부분의 블루스 뮤지션들은 떠돌이 악사들 수준이었다.","{'word': '블루스', 'start_idx': 40, 'end_idx': 42, 'type': 'GEN'}","{'word': '스윙 재즈', 'start_idx': 23, 'end_idx': 27, 'type': 'GEN'}",None
227,"비틀즈, 롤링 스톤스, 애니멀스등을 배출해 낸 탄탄한 기초 위에 영국의 블루스 록은 체계적이고 정당화된 힘을 지니고 있었다.","{'word': '영국의 블루스 록', 'start_idx': 36, 'end_idx': 44, 'type': 'GEN'}","{'word': '비틀즈', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}",None
230,"이것에 대해 리틀 리처드는 ""네가 앉아서 로큰롤이 정말 무엇인지 생각해본다면, 질문을 (리듬 앤 블루스를 어떠한 빠르기로 치면 로큰롤이 되는지로) 바꾸어야 할것이다.","{'word': '로큰롤', 'start_idx': 71, 'end_idx': 73, 'type': 'GEN'}","{'word': '리듬 앤 블루스', 'start_idx': 49, 'end_idx': 56, 'type': 'GEN'}",None
232,"이것에 대해 리틀 리처드는 ""네가 앉아서 로큰롤이 정말 무엇인지 생각해본다면, 질문을 (리듬 앤 블루스를 어떠한 빠르기로 치면 로큰롤이 되는지로) 바꾸어야 할것이다.","{'word': '리듬 앤 블루스', 'start_idx': 49, 'end_idx': 56, 'type': 'GEN'}","{'word': '로큰롤', 'start_idx': 71, 'end_idx': 73, 'type': 'GEN'}",None
238,"대중음악의 형성 과정에 있어서 블루스의 가장 큰 역할은 바로 ""록 음악의 탄생""에 관한 것이었다.","{'word': '대중음악', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 17, 'end_idx': 19, 'type': 'GEN'}",None
239,"대중음악의 형성 과정에 있어서 블루스의 가장 큰 역할은 바로 ""록 음악의 탄생""에 관한 것이었다.","{'word': '록 음악', 'start_idx': 35, 'end_idx': 38, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 17, 'end_idx': 19, 'type': 'GEN'}",None
241,50년대를 히트 퍼레이드의 권좌에 앉아 화려하게 보낸 스키플이 본격적인 브리티쉬 블루스 록으로 변화하기 시작한 것은 60년대 초반의 일이었다.,"{'word': '브리티쉬 블루스 록', 'start_idx': 40, 'end_idx': 49, 'type': 'GEN'}","{'word': '스키플', 'start_idx': 30, 'end_idx': 32, 'type': 'GEN'}",None
243,50년대를 히트 퍼레이드의 권좌에 앉아 화려하게 보낸 스키플이 본격적인 브리티쉬 블루스 록으로 변화하기 시작한 것은 60년대 초반의 일이었다.,"{'word': '스키플', 'start_idx': 30, 'end_idx': 32, 'type': 'GEN'}","{'word': '브리티쉬 블루스 록', 'start_idx': 40, 'end_idx': 49, 'type': 'GEN'}",None
245,"재즈도 마찬가지로 남부 아프리카계 미국인으로부터 나왔지만, 결과적으로 아프리카와 유럽 음악이 섞였다.","{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '유럽 음악', 'start_idx': 45, 'end_idx': 49, 'type': 'GEN'}",None
254,"1920 ~ 30년대에 멤피스 미니, 탬퍼 레드, 빅 빌 브룬지, 존 리 서니 보이 월리엄슨 등은 시카고에서 인기있던 블루스 가수였지만, 제2차 세계대전 이후, 머디 워터스, 하울링 울프, 엘모어 제임스, 리틀 월터 제이콥스 등의 새로운 블루스 맨으로 바뀌었다.","{'word': '블루스', 'start_idx': 133, 'end_idx': 135, 'type': 'GEN'}","{'word': '1920 ~ 30년대', 'start_idx': 0, 'end_idx': 10, 'type': 'DAT'}",None
255,"그리고, 가장 흑인적인 음악이라는 리듬 앤 블루스가 백인적인 전통이 강한 음악 컨트리 앤 웨스턴과 합쳐짐으로써 인종을 초월한 음악 로큰롤이 탄생한 것은 대중음악사에서 가장 큰 아이러니라고 할 수 있을 것이다.","{'word': '로큰롤', 'start_idx': 73, 'end_idx': 75, 'type': 'GEN'}","{'word': '컨트리 앤 웨스턴', 'start_idx': 44, 'end_idx': 52, 'type': 'GEN'}",None
256,"그리고, 가장 흑인적인 음악이라는 리듬 앤 블루스가 백인적인 전통이 강한 음악 컨트리 앤 웨스턴과 합쳐짐으로써 인종을 초월한 음악 로큰롤이 탄생한 것은 대중음악사에서 가장 큰 아이러니라고 할 수 있을 것이다.","{'word': '로큰롤', 'start_idx': 73, 'end_idx': 75, 'type': 'GEN'}","{'word': '리듬 앤 블루스', 'start_idx': 19, 'end_idx': 26, 'type': 'GEN'}",None
258,"그리고 W.C. 핸디 또한, 블루스를 1903년 미시시피의 트월러에서 들었다고 하는데, 그의 감상평은 이러했다. ""살면서 들은 것 중 제일 이상했던 음악이었다.""","{'word': '블루스', 'start_idx': 16, 'end_idx': 18, 'type': 'GEN'}","{'word': '미시시피의 트월러', 'start_idx': 27, 'end_idx': 35, 'type': 'LOC'}",None
259,후에 점프 블루스는 로큰롤과 리듬 앤 블루스의 탄생에 영향을 미치게 된다.,"{'word': '로큰롤', 'start_idx': 11, 'end_idx': 13, 'type': 'GEN'}","{'word': '점프 블루스', 'start_idx': 3, 'end_idx': 8, 'type': 'GEN'}",None
260,후에 점프 블루스는 로큰롤과 리듬 앤 블루스의 탄생에 영향을 미치게 된다.,"{'word': '리듬 앤 블루스', 'start_idx': 16, 'end_idx': 23, 'type': 'GEN'}","{'word': '점프 블루스', 'start_idx': 3, 'end_idx': 8, 'type': 'GEN'}",None
261,후에 점프 블루스는 로큰롤과 리듬 앤 블루스의 탄생에 영향을 미치게 된다.,"{'word': '점프 블루스', 'start_idx': 3, 'end_idx': 8, 'type': 'GEN'}","{'word': '리듬 앤 블루스', 'start_idx': 16, 'end_idx': 23, 'type': 'GEN'}",None
263,그리고 블루스가 완전한 형태를 이룬 것 역시 농장제의 와해와 맞물린 19세기 후반으로 여겨지고 있다.,"{'word': '블루스', 'start_idx': 4, 'end_idx': 6, 'type': 'GEN'}","{'word': '19세기 후반', 'start_idx': 38, 'end_idx': 44, 'type': 'DAT'}",None
269,"그리고 1950년대, 소울 음악은 샘 쿡, 레이 찰스, 제임스 브라운이 가스펠과 블루스의 틀을 사용하며 시작됐다.","{'word': '소울 음악', 'start_idx': 12, 'end_idx': 16, 'type': 'GEN'}","{'word': '가스펠', 'start_idx': 40, 'end_idx': 42, 'type': 'GEN'}",None
270,"그리고 1950년대, 소울 음악은 샘 쿡, 레이 찰스, 제임스 브라운이 가스펠과 블루스의 틀을 사용하며 시작됐다.","{'word': '소울 음악', 'start_idx': 12, 'end_idx': 16, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 45, 'end_idx': 47, 'type': 'GEN'}",None
274,"그리고 1950년대, 소울 음악은 샘 쿡, 레이 찰스, 제임스 브라운이 가스펠과 블루스의 틀을 사용하며 시작됐다.","{'word': '블루스', 'start_idx': 45, 'end_idx': 47, 'type': 'GEN'}","{'word': '1950년대', 'start_idx': 4, 'end_idx': 9, 'type': 'DAT'}",None
276,"엘모어 제임스 (Elmore James), 윌리 딕슨, 티본 워커등은 로큰롤과 록의 출현에 직접적인 영향력을 행사했다.","{'word': '록', 'start_idx': 44, 'end_idx': 44, 'type': 'GEN'}","{'word': '로큰롤', 'start_idx': 39, 'end_idx': 41, 'type': 'GEN'}",None
277,"블루스와 재즈는 이러한 점에서 차이점들이 있지만, 사실 공통점이 많다.","{'word': '블루스', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 5, 'end_idx': 6, 'type': 'GEN'}",None
284,"블루스(영어: Blues)는 19세기 중엽, 미국 노예 해방 선언 이후 미국으로 넘어온 미국 남부의 흑인들이 창시한 장르 혹은 음악적 형태를 말한다.","{'word': '블루스', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': 'Blues', 'start_idx': 8, 'end_idx': 12, 'type': 'GEN'}",None
287,"블루스(영어: Blues)는 19세기 중엽, 미국 노예 해방 선언 이후 미국으로 넘어온 미국 남부의 흑인들이 창시한 장르 혹은 음악적 형태를 말한다.","{'word': 'Blues', 'start_idx': 8, 'end_idx': 12, 'type': 'GEN'}","{'word': '미국 남부의 흑인', 'start_idx': 49, 'end_idx': 57, 'type': 'COM'}",None
290,"이 시기부터 블루스 역시 일렉트릭 기타를 받아들이기 시작하는데, 티본 워커에 의해 블루스로 도입된 일렉트릭 기타의 사용은 대규모 콘서트 홀에서의 연주가 많아지기 시작한 블루스맨들에게는 어쩔 수 없는 선택이었던 것이다.","{'word': '블루스', 'start_idx': 94, 'end_idx': 96, 'type': 'GEN'}","{'word': '티본 워커', 'start_idx': 36, 'end_idx': 40, 'type': 'ART'}",None
294,머디 워터스와 같은 아티스트에 의한 '활기찬 블루스'는 리듬 앤 블루스로 불리었다.,"{'word': '머디 워터스', 'start_idx': 0, 'end_idx': 5, 'type': 'ART'}","{'word': '활기찬 블루스', 'start_idx': 21, 'end_idx': 27, 'type': 'POH'}",None
295,머디 워터스와 같은 아티스트에 의한 '활기찬 블루스'는 리듬 앤 블루스로 불리었다.,"{'word': '활기찬 블루스', 'start_idx': 21, 'end_idx': 27, 'type': 'POH'}","{'word': '머디 워터스', 'start_idx': 0, 'end_idx': 5, 'type': 'ART'}",None
296,"블루스와 재즈는 마치 형제처럼 같이 양옆에서 자랐다. 블루스는 재즈의 기초 형성에 도움을 주었고, 재즈 혹은 블루스는 어느쪽에서든 파생되지 않았다.","{'word': '블루스', 'start_idx': 30, 'end_idx': 32, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 35, 'end_idx': 36, 'type': 'GEN'}",None
297,"블루스와 재즈는 마치 형제처럼 같이 양옆에서 자랐다. 블루스는 재즈의 기초 형성에 도움을 주었고, 재즈 혹은 블루스는 어느쪽에서든 파생되지 않았다.","{'word': '블루스', 'start_idx': 30, 'end_idx': 32, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 61, 'end_idx': 63, 'type': 'GEN'}",None
304,"테네시 출신 바비 블루 밴드, B.B. 킹과 같은 블루스 맨은 R&B 장르와 블루스를 같이 하기 시작한다.","{'word': 'R&B 장르', 'start_idx': 35, 'end_idx': 40, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 28, 'end_idx': 30, 'type': 'GEN'}",None
307,"왜냐하면 미국의 싸이키델릭 블루스는 무엇보다도 중요한 사회 참여 의식과 저항의 횃불을 간직하고 있었고, 또 그것이 60년대 대중 음악사의 얼굴이었기 때문이다.","{'word': '미국의 싸이키델릭 블루스', 'start_idx': 5, 'end_idx': 17, 'type': 'GEN'}","{'word': '60년대', 'start_idx': 64, 'end_idx': 67, 'type': 'DAT'}",None
309,펑크 음악은 1960년대에 소울 음악의 영향을 받아 시작된다. (펑크는 힙합이나 현대 R&B보다 먼저 시작되었다고 볼 수 있다.),"{'word': '펑크 음악', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '소울 음악', 'start_idx': 15, 'end_idx': 19, 'type': 'GEN'}",None
311,펑크 음악은 1960년대에 소울 음악의 영향을 받아 시작된다. (펑크는 힙합이나 현대 R&B보다 먼저 시작되었다고 볼 수 있다.),"{'word': '펑크', 'start_idx': 36, 'end_idx': 37, 'type': 'GEN'}","{'word': '1960년대', 'start_idx': 7, 'end_idx': 12, 'type': 'DAT'}",None
316,"이 시기에 프레디 킹과 알버트 킹은 록, 소울 뮤지션 (에릭 클랩튼, 부커 T & the MGs)과 자주 연주 했고, 이러한 장르 음악에 막대한 영향력을 끼쳤다.","{'word': '프레디 킹', 'start_idx': 6, 'end_idx': 10, 'type': 'ART'}","{'word': '에릭 클랩튼', 'start_idx': 31, 'end_idx': 36, 'type': 'ART'}",None
317,"이 시기에 프레디 킹과 알버트 킹은 록, 소울 뮤지션 (에릭 클랩튼, 부커 T & the MGs)과 자주 연주 했고, 이러한 장르 음악에 막대한 영향력을 끼쳤다.","{'word': '록', 'start_idx': 20, 'end_idx': 20, 'type': 'GEN'}","{'word': '소울', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}",None
320,블루스와 재즈는 자주 논쟁거리로 언급된다.,"{'word': '블루스', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 5, 'end_idx': 6, 'type': 'GEN'}",None
321,영국의 블루스 록이 미국의 블루스 록보다 완성적이고 담백할 수 있었던 이유가 바로 여기에 있다.,"{'word': '미국의 블루스 록', 'start_idx': 11, 'end_idx': 19, 'type': 'GEN'}","{'word': '영국의 블루스 록', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}",None
326,"블루스는 아프리카 전통 음악과 노동요, 그리고 유럽계 미국인의 포크송을 뿌리로 두는데, 구체적으로 스피릿튜얼스, 노동요, 필드홀러, 링 샤우트, 찬트, 그리고 리듬이 간단하고 경험을 풀어낸 발라드 등이 합쳐져 개인이 부르는 노래로 바뀌어 블루스가 되었다고 한다.","{'word': '블루스', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '아프리카 전통 음악', 'start_idx': 5, 'end_idx': 14, 'type': 'GEN'}",None
327,"블루스는 아프리카 전통 음악과 노동요, 그리고 유럽계 미국인의 포크송을 뿌리로 두는데, 구체적으로 스피릿튜얼스, 노동요, 필드홀러, 링 샤우트, 찬트, 그리고 리듬이 간단하고 경험을 풀어낸 발라드 등이 합쳐져 개인이 부르는 노래로 바뀌어 블루스가 되었다고 한다.","{'word': '블루스', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '포크송', 'start_idx': 35, 'end_idx': 37, 'type': 'GEN'}",None
328,"블루스는 아프리카 전통 음악과 노동요, 그리고 유럽계 미국인의 포크송을 뿌리로 두는데, 구체적으로 스피릿튜얼스, 노동요, 필드홀러, 링 샤우트, 찬트, 그리고 리듬이 간단하고 경험을 풀어낸 발라드 등이 합쳐져 개인이 부르는 노래로 바뀌어 블루스가 되었다고 한다.","{'word': '블루스', 'start_idx': 133, 'end_idx': 135, 'type': 'GEN'}","{'word': '필드홀러', 'start_idx': 68, 'end_idx': 71, 'type': 'GEN'}",None
329,"블루스는 아프리카 전통 음악과 노동요, 그리고 유럽계 미국인의 포크송을 뿌리로 두는데, 구체적으로 스피릿튜얼스, 노동요, 필드홀러, 링 샤우트, 찬트, 그리고 리듬이 간단하고 경험을 풀어낸 발라드 등이 합쳐져 개인이 부르는 노래로 바뀌어 블루스가 되었다고 한다.","{'word': '블루스', 'start_idx': 133, 'end_idx': 135, 'type': 'GEN'}","{'word': '링 샤우트', 'start_idx': 74, 'end_idx': 78, 'type': 'GEN'}",None
